,name,price,NFC,Color,Диагональ,RAM,Память,Емкость акк,rating,reviews,OS,Тип экрана_IPS,Тип экрана_OLED,Тип экрана_Other
1577,551,74400,1,14,6.6,4.0,64.0,5000.0,4.8,9,0,False,False,True
1578,588,369890,1,5,6.2,8.0,128.0,4000.0,4.7,1,0,False,False,False
1579,565,139000,1,14,6.6,6.0,128.0,5000.0,4.8,20,0,False,False,False
1580,571,199890,1,6,6.6,8.0,256.0,5000.0,4.9,1,0,False,False,False
1581,596,377527,1,11,6.7,8.0,512.0,3700.0,5.0,1,0,False,False,False
1582,603,809499,1,21,7.6,12.0,512.0,4400.0,5.0,10,0,False,False,False
1583,590,669889,1,7,6.8,12.0,512.0,5000.0,4.3,10,0,False,False,False
1584,596,330575,1,1,6.7,8.0,256.0,3700.0,4.9,3,0,False,False,False
1585,603,679890,1,21,7.6,12.0,256.0,4400.0,5.0,10,0,False,False,False
1586,603,729789,1,16,7.6,12.0,512.0,4400.0,5.0,10,0,False,False,False
1587,570,189500,1,20,6.4,8.0,256.0,5000.0,4.8,24,0,False,False,False
1588,578,161995,1,7,6.4,6.0,128.0,4500.0,4.6,7,0,False,False,False
1589,557,84998,1,12,6.6,4.0,64.0,5000.0,4.9,8,0,False,False,True
1590,571,179813,1,6,6.6,8.0,128.0,5000.0,4.5,1,0,False,False,False
1591,588,555000,1,5,6.2,8.0,256.0,4000.0,5.0,10,0,False,False,False
1592,580,309990,1,21,6.1,8.0,256.0,3700.0,4.6,9,0,False,False,False
1593,603,675000,1,15,7.6,12.0,256.0,4400.0,4.9,1,0,False,False,False
1594,566,149990,1,6,6.6,8.0,256.0,5000.0,5.0,10,0,False,False,False
1595,565,145790,1,14,6.6,8.0,256.0,5000.0,4.8,11,0,False,False,False
1596,596,339493,1,7,6.7,8.0,512.0,3700.0,4.7,1,0,False,False,False
1597,590,628000,1,16,6.8,12.0,512.0,5000.0,4.4,10,0,False,False,False
1598,597,555463,1,21,6.7,12.0,512.0,4000.0,5.0,10,0,False,False,False
1599,584,319952,1,17,6.1,8.0,256.0,3900.0,4.8,3,0,False,False,False
1600,559,159490,1,21,6.5,6.0,128.0,5000.0,4.8,49,0,False,False,False
1601,538,54990,0,21,6.5,3.0,32.0,5000.0,4.7,12,0,False,False,True
1602,590,720549,1,6,6.8,12.0,1024.0,5000.0,5.0,1,0,False,False,False
1603,597,405478,1,5,6.7,12.0,256.0,4000.0,5.0,10,0,False,False,False
1604,566,124990,1,6,6.6,8.0,128.0,5000.0,5.0,10,0,False,False,False
1605,585,259995,1,2,6.4,8.0,256.0,4500.0,4.9,2,0,False,False,False
1606,597,410003,1,7,6.7,12.0,256.0,4000.0,5.0,10,0,False,False,False
1607,578,199210,1,7,6.4,8.0,256.0,4500.0,4.8,8,0,False,False,False
1608,598,499000,1,14,7.6,12.0,512.0,4400.0,4.9,10,0,False,False,False
1609,586,434314,1,17,6.8,12.0,256.0,5000.0,4.9,4,0,False,False,False
1610,596,344133,1,7,6.7,8.0,256.0,3700.0,5.0,3,0,False,False,False
1611,569,159000,1,5,6.5,8.0,256.0,5000.0,4.7,10,0,False,False,False
1612,551,74890,1,7,6.6,4.0,64.0,5000.0,4.9,7,0,False,False,True
1613,596,335413,1,1,6.7,8.0,512.0,3700.0,5.0,1,0,False,False,False
1614,538,54990,0,16,6.5,3.0,32.0,5000.0,4.8,6,0,False,False,True
1615,565,149000,1,21,6.6,6.0,128.0,5000.0,4.8,55,0,False,False,False
1616,589,277900,1,15,6.7,8.0,256.0,4700.0,5.0,10,0,False,False,False
1617,589,317388,1,21,6.7,8.0,128.0,4700.0,5.0,10,0,False,False,False
1618,603,758220,1,15,7.6,12.0,512.0,4400.0,5.0,10,0,False,False,False
1619,544,70990,0,7,6.7,4.0,128.0,5000.0,4.9,2,0,False,False,True
1620,565,139000,1,7,6.6,6.0,128.0,5000.0,4.8,18,0,False,False,False
1621,553,104980,1,19,6.5,4.0,128.0,5000.0,4.9,2,0,False,False,False
1622,591,533620,1,15,6.8,12.0,512.0,5000.0,5.0,1,0,False,False,False
1623,562,79890,1,5,6.4,4.0,64.0,5000.0,4.8,18,0,False,False,False
1624,536,158999,1,7,6.4,8.0,128.0,5000.0,4.8,4,0,False,False,False
1625,584,289128,1,7,6.1,8.0,128.0,3900.0,4.8,4,0,False,False,False
1626,569,177307,1,2,6.5,6.0,128.0,5000.0,4.7,8,0,False,False,False
1627,589,329236,1,7,6.7,8.0,256.0,4700.0,5.0,10,0,False,False,False
1628,551,93612,1,14,6.6,6.0,128.0,5000.0,4.7,23,0,False,False,True
1629,569,172365,1,5,6.5,6.0,128.0,5000.0,4.7,8,0,False,False,False
1630,554,99890,1,21,6.7,6.0,128.0,5000.0,0.0,0,0,False,False,False
1631,584,324962,1,1,6.1,8.0,256.0,3900.0,4.9,4,0,False,False,False
1632,578,246500,1,20,6.4,8.0,256.0,4500.0,4.7,8,0,False,False,False
1633,587,528784,1,1,6.8,12.0,512.0,5000.0,5.0,3,0,False,False,False
1634,570,178730,1,2,6.4,6.0,128.0,5000.0,4.8,12,0,False,False,False
1635,562,98990,1,2,6.4,4.0,64.0,5000.0,4.8,12,0,False,False,False
1636,554,119890,1,21,6.7,8.0,256.0,5000.0,0.0,0,0,False,False,False
1637,544,148990,0,14,6.7,4.0,128.0,5000.0,4.9,4,0,False,False,True
1638,577,300000,1,20,6.41,8.0,256.0,4500.0,4.9,3,0,False,False,False
1639,541,68989,0,21,6.5,4.0,64.0,5000.0,4.8,16,0,False,False,True
1640,545,85000,0,21,6.7,4.0,64.0,5000.0,4.9,10,0,False,False,True
1641,596,341669,1,15,6.7,8.0,256.0,3700.0,4.8,3,0,False,False,False
1642,565,177700,1,20,6.6,8.0,256.0,5000.0,4.9,23,0,False,False,False
1643,602,633904,1,21,7.6,12.0,512.0,4400.0,4.9,4,0,False,False,False
1644,587,580000,1,17,6.8,12.0,512.0,5000.0,5.0,3,0,False,False,False
1645,580,348995,1,7,6.1,8.0,256.0,3700.0,4.8,4,0,False,False,False
1646,569,179990,1,12,6.5,6.0,128.0,5000.0,4.8,8,0,False,False,False
1647,554,119890,1,7,6.7,8.0,256.0,5000.0,0.0,0,0,False,False,False
1648,584,299859,1,1,6.1,8.0,128.0,3900.0,4.8,4,0,False,False,False
1649,584,271016,1,17,6.1,8.0,128.0,3900.0,4.9,3,0,False,False,False
1650,550,94989,1,21,6.6,4.0,64.0,5000.0,4.8,52,0,False,False,True
1651,581,589000,1,21,6.8,12.0,512.0,5000.0,4.9,3,0,False,False,False
1652,597,449000,1,6,6.7,12.0,256.0,4000.0,5.0,10,0,False,False,False
1653,578,164953,1,20,6.4,6.0,128.0,4500.0,4.7,5,0,False,False,False
1654,602,599997,1,1,7.6,12.0,512.0,4400.0,5.0,1,0,False,False,False
1655,550,359800,1,2,6.6,4.0,128.0,5000.0,4.8,20,0,False,False,True
1656,587,459895,1,1,6.8,12.0,256.0,5000.0,4.9,3,0,False,False,False
1657,563,137487,1,2,6.4,6.0,128.0,5000.0,4.7,8,0,False,False,False
1658,564,137480,1,1,6.4,6.0,128.0,5000.0,4.7,9,0,False,False,False
1659,541,48430,0,21,6.5,3.0,32.0,5000.0,4.8,5,0,False,False,True
1660,597,496292,1,6,6.7,12.0,512.0,4000.0,0.0,0,0,False,False,False
1661,554,119890,1,15,6.7,8.0,256.0,5000.0,0.0,0,0,False,False,False
1662,598,484757,1,21,7.6,12.0,256.0,4400.0,4.7,1,0,False,False,False
1663,552,99490,1,5,6.5,4.0,128.0,5000.0,4.9,10,0,False,False,False
1664,602,644444,1,5,7.6,12.0,512.0,4400.0,5.0,1,0,False,False,False
1665,543,66324,0,5,6.5,3.0,64.0,5000.0,4.8,12,0,False,False,True
1666,597,487408,1,5,6.7,12.0,512.0,4000.0,5.0,10,0,False,False,False
1667,554,99890,1,15,6.7,6.0,128.0,5000.0,0.0,0,0,False,False,False
1668,602,603941,1,21,7.6,12.0,256.0,4400.0,5.0,2,0,False,False,False
1669,576,248990,1,16,6.5,6.0,128.0,4500.0,4.8,26,0,False,False,False
1670,603,989001,1,13,7.6,12.0,1024.0,4400.0,5.0,10,0,False,False,False
1671,559,118612,1,7,6.5,6.0,128.0,5000.0,4.8,17,0,False,False,False
1672,597,479404,1,15,6.7,12.0,512.0,4000.0,5.0,10,0,False,False,False
1673,589,343293,1,5,6.7,8.0,256.0,4700.0,0.0,0,0,False,False,False
1674,570,179990,1,20,6.4,6.0,128.0,5000.0,4.8,20,0,False,False,False
1675,591,581655,1,21,6.8,12.0,512.0,5000.0,5.0,10,0,False,False,False
1676,595,355000,1,15,6.7,8.0,256.0,3700.0,4.8,1,0,False,False,False
1677,569,195955,1,2,6.5,8.0,256.0,5000.0,4.6,7,0,False,False,False
1678,580,345865,1,13,6.1,8.0,256.0,3700.0,4.7,3,0,False,False,False
1679,582,499890,1,3,6.8,8.0,128.0,5000.0,4.8,2,0,False,False,False
1680,589,312193,1,15,6.7,8.0,128.0,4700.0,5.0,10,0,False,False,False
1681,597,495001,1,7,6.7,12.0,512.0,4000.0,5.0,10,0,False,False,False
1682,585,259790,1,2,6.4,8.0,128.0,4500.0,4.9,10,0,False,False,False
1683,557,134400,1,12,6.6,6.0,128.0,5000.0,4.8,22,0,False,False,True
1684,577,174000,1,20,6.41,6.0,128.0,4500.0,4.8,4,0,False,False,False
1685,580,349990,1,2,6.1,8.0,128.0,3700.0,4.4,3,0,False,False,False
1686,580,269748,1,13,6.1,8.0,128.0,3700.0,4.7,3,0,False,False,False
1687,581,499890,1,7,6.8,8.0,128.0,5000.0,4.8,1,0,False,False,False
1688,545,125000,1,14,6.7,4.0,64.0,5000.0,4.8,10,0,False,False,True
1689,554,99890,1,7,6.7,6.0,128.0,5000.0,0.0,0,0,False,False,False
1690,602,990000,1,21,7.6,12.0,1024.0,4400.0,5.0,10,0,False,False,False
1691,589,317398,1,5,6.7,8.0,128.0,4700.0,5.0,10,0,False,False,False
1692,551,93612,1,7,6.6,6.0,128.0,5000.0,4.8,13,0,False,False,True
1693,563,164299,1,5,6.4,6.0,128.0,5000.0,4.7,14,0,False,False,False
1694,580,338995,1,2,6.1,8.0,256.0,3700.0,4.8,2,0,False,False,False
1695,550,92677,1,5,6.6,4.0,64.0,5000.0,4.8,27,0,False,False,True
1696,569,198890,1,12,6.5,8.0,256.0,5000.0,4.7,7,0,False,False,False
1697,573,296000,1,15,6.7,6.0,128.0,5000.0,4.8,9,0,False,False,False
1698,595,349990,1,5,6.7,8.0,256.0,3700.0,4.9,10,0,False,False,False
1699,601,550000,1,21,7.6,12.0,256.0,4400.0,5.0,10,0,False,False,False
1700,594,489000,1,21,6.7,8.0,256.0,3300.0,4.6,10,0,False,False,False
1701,603,674899,1,13,7.6,12.0,256.0,4400.0,5.0,10,0,False,False,False
1702,552,139999,1,16,6.5,4.0,128.0,5000.0,5.0,10,0,False,False,False
1703,559,149990,1,3,6.5,6.0,128.0,5000.0,4.9,21,0,False,False,False
1704,542,69890,0,7,6.5,3.0,32.0,5000.0,4.8,2,0,False,False,True
1705,543,99890,0,4,6.5,3.0,32.0,5000.0,4.7,7,0,False,False,True
1706,602,635672,1,1,7.6,12.0,256.0,4400.0,5.0,1,0,False,False,False
1707,602,628162,1,5,7.6,12.0,256.0,4400.0,5.0,1,0,False,False,False
1708,580,295393,1,20,6.1,8.0,256.0,3700.0,4.7,1,0,False,False,False
1709,589,317388,1,7,6.7,8.0,128.0,4700.0,0.0,0,0,False,False,False
1710,538,64999,0,10,6.5,4.0,64.0,5000.0,4.8,11,0,False,False,True
1711,581,624750,1,21,6.8,12.0,256.0,5000.0,4.7,9,0,False,False,False
1712,596,368917,1,13,6.7,8.0,256.0,3700.0,5.0,2,0,False,False,False
1713,541,48460,0,7,6.5,3.0,32.0,5000.0,4.7,3,0,False,False,True
1714,547,75190,0,21,6.2,2.0,32.0,3400.0,4.8,332,0,False,False,True
1715,603,819890,1,21,7.6,12.0,1024.0,4400.0,0.0,0,0,False,False,False
1716,603,760678,1,13,7.6,12.0,512.0,4400.0,5.0,10,0,False,False,False
1717,570,194894,1,2,6.4,8.0,256.0,5000.0,4.8,18,0,False,False,False
1718,552,185000,1,6,6.5,8.0,256.0,5000.0,4.9,1,0,False,False,False
1719,542,69890,0,4,6.5,3.0,32.0,5000.0,5.0,1,0,False,False,True
1720,573,296000,1,7,6.7,6.0,128.0,5000.0,4.7,4,0,False,False,False
1721,581,499890,1,2,6.8,8.0,128.0,5000.0,4.8,2,0,False,False,False
1722,601,575880,1,21,7.6,12.0,512.0,4400.0,4.9,10,0,False,False,False
1723,601,500000,1,1,7.6,12.0,256.0,4400.0,5.0,10,0,False,False,False
1724,547,75190,0,16,6.2,2.0,32.0,3400.0,4.8,71,0,False,False,True
1725,601,594999,1,1,7.6,12.0,512.0,4400.0,4.8,1,0,False,False,False
1726,592,469000,1,8,6.7,8.0,256.0,3300.0,4.4,10,0,False,False,False
1727,420,229990,1,16,6.7,8.0,256.0,4500.0,0.0,0,0,False,True,False
1728,418,319990,1,21,6.7,8.0,128.0,4500.0,4.7,1,0,False,False,False
1729,419,399990,1,21,6.74,16.0,512.0,5000.0,5.0,1,0,False,False,False
1730,421,599990,1,10,6.74,18.0,512.0,5000.0,4.0,10,0,False,False,False
1731,371,77923,1,21,6.43,8.0,256.0,5000.0,4.8,1,0,False,False,False
1732,356,69980,0,21,6.56,4.0,128.0,5000.0,4.7,30,0,True,False,False
1733,386,124247,1,12,6.43,8.0,256.0,5000.0,5.0,10,0,False,False,False
1734,399,272701,1,8,6.67,12.0,512.0,5000.0,4.9,1,0,False,True,False
1735,371,86659,1,7,6.43,8.0,256.0,5000.0,4.9,3,0,False,False,False
1736,392,158295,1,7,6.7,8.0,256.0,5000.0,4.8,27,0,False,True,False
1737,390,187938,1,15,6.7,12.0,256.0,4870.0,4.8,5,0,False,False,False
1738,378,193820,1,15,6.7,12.0,256.0,4600.0,4.7,10,0,False,False,False
1739,356,69985,0,5,6.56,4.0,128.0,5000.0,4.8,1,0,True,False,False
1740,388,144993,1,15,6.7,8.0,256.0,5000.0,5.0,10,0,False,False,False
1741,386,132386,1,21,6.43,8.0,256.0,5000.0,4.5,2,0,False,False,False
1742,354,79985,0,21,6.56,4.0,64.0,5000.0,0.0,0,0,True,False,False
1743,358,79800,1,21,6.56,4.0,128.0,5000.0,5.0,10,0,True,False,False
1744,390,189432,1,7,6.7,12.0,256.0,4870.0,4.9,2,0,False,True,False
1745,378,209990,1,20,6.7,12.0,256.0,4600.0,4.2,10,0,False,False,False
1746,366,82355,0,20,6.67,8.0,128.0,5000.0,5.0,10,0,True,False,False
1747,355,69990,0,16,6.56,3.0,64.0,5000.0,5.0,10,0,True,False,False
1748,371,82865,1,21,6.43,8.0,128.0,5000.0,5.0,10,0,False,False,False
1749,357,95119,1,21,6.67,6.0,256.0,5100.0,4.8,8,0,False,False,True
1750,397,187000,1,15,6.67,8.0,512.0,5000.0,4.6,1,0,False,True,False
1751,366,95097,0,5,6.67,8.0,256.0,5000.0,4.9,3,0,True,False,False
1752,392,168987,1,16,6.7,8.0,256.0,5000.0,5.0,10,0,False,True,False
1753,366,107500,0,20,6.67,8.0,256.0,5000.0,4.8,10,0,True,False,False
1754,358,79980,1,8,6.56,4.0,128.0,5000.0,5.0,10,0,True,False,False
1755,363,59990,1,21,6.51,4.0,64.0,5000.0,5.0,10,0,False,False,True
1756,398,149980,1,12,6.67,8.0,256.0,5000.0,4.8,4,0,False,True,False
1757,365,89797,1,21,6.72,8.0,128.0,5000.0,5.0,10,0,True,False,False
1758,373,94990,1,21,6.72,4.0,128.0,5000.0,5.0,1,0,True,False,False
1759,354,79985,0,5,6.56,4.0,64.0,5000.0,5.0,10,0,True,False,False
1760,357,96000,1,20,6.67,6.0,256.0,5100.0,4.7,20,0,False,False,True
1761,387,115406,1,21,6.7,8.0,256.0,4800.0,4.7,9,0,False,False,False
1762,370,81022,0,12,6.56,8.0,128.0,5000.0,5.0,10,0,True,False,False
1763,360,79190,1,3,6.67,4.0,128.0,5100.0,4.7,10,0,False,False,True
1764,365,89990,1,7,6.72,8.0,128.0,5000.0,5.0,10,0,True,False,False
1765,373,89990,0,7,6.72,4.0,128.0,5000.0,5.0,10,0,True,False,False
1766,384,178697,1,21,6.43,8.0,256.0,4500.0,5.0,10,0,False,False,False
1767,398,249990,1,7,6.67,8.0,256.0,5000.0,5.0,10,0,False,True,False
1768,366,82834,1,5,6.67,8.0,128.0,5000.0,4.8,1,0,True,False,False
1769,388,179993,1,5,6.7,8.0,256.0,5000.0,5.0,10,0,False,False,False
1770,393,154990,1,7,6.7,8.0,256.0,5000.0,5.0,10,0,False,True,False
1771,379,109890,1,21,6.43,8.0,128.0,4310.0,5.0,10,0,False,False,False
1772,357,84500,1,21,6.67,6.0,128.0,5100.0,5.0,10,0,False,False,True
1773,397,186495,0,12,6.67,8.0,512.0,5000.0,1.0,10,0,False,True,False
1774,373,140458,0,21,6.72,8.0,256.0,5000.0,4.5,10,0,True,False,False
1775,394,207070,1,7,6.74,12.0,256.0,4700.0,5.0,10,0,False,False,False
1776,399,277790,1,9,6.67,12.0,512.0,5000.0,4.9,8,0,False,True,False
1777,386,125500,1,12,6.43,8.0,128.0,5000.0,5.0,10,0,False,False,False
1778,355,69990,0,5,6.56,3.0,64.0,5000.0,0.0,0,0,True,False,False
1779,364,100000,1,21,6.56,4.0,128.0,5000.0,5.0,1,0,True,False,False
1780,363,59990,1,16,6.51,4.0,64.0,5000.0,0.0,0,0,True,False,False
1781,395,295000,1,9,6.7,12.0,512.0,5000.0,4.8,7,0,False,False,False
1782,401,149990,1,15,6.67,8.0,256.0,5000.0,4.8,45,0,False,True,False
1783,384,129890,1,5,6.44,8.0,256.0,4500.0,4.7,1,0,False,False,False
1784,400,142535,0,15,6.67,8.0,256.0,5000.0,5.0,10,0,False,True,False
1785,357,84500,1,2,6.67,6.0,128.0,5100.0,5.0,10,0,False,False,True
1786,405,198990,1,8,6.7,8.0,256.0,4800.0,0.0,0,0,False,True,False
1787,372,90000,1,21,6.56,4.0,128.0,5000.0,0.0,0,0,True,False,False
1788,397,149990,1,12,6.67,8.0,256.0,5000.0,5.0,10,0,False,True,False
1789,370,114205,0,21,6.56,8.0,128.0,5000.0,0.0,0,0,True,False,False
1790,364,72885,0,5,6.56,4.0,64.0,5000.0,5.0,10,0,True,False,False
1791,401,147990,1,12,6.67,8.0,256.0,5000.0,5.0,10,0,False,True,False
1792,360,78056,1,5,6.67,4.0,128.0,5100.0,4.8,16,0,False,False,True
1793,403,228980,1,8,6.4,8.0,256.0,4500.0,4.6,10,0,False,False,False
1794,396,214500,1,21,6.7,12.0,256.0,5000.0,5.0,10,0,False,False,False
1795,397,199990,1,7,6.67,8.0,256.0,5000.0,0.0,0,0,False,True,False
1796,368,139990,1,16,6.43,4.0,128.0,5000.0,5.0,10,0,False,False,False
1797,359,75450,0,5,6.67,4.0,128.0,5100.0,4.9,1,0,True,False,False
1798,395,275000,1,13,6.7,12.0,512.0,5000.0,4.9,10,0,False,False,False
1799,376,499990,1,17,6.8,8.0,256.0,4300.0,0.0,0,0,False,False,False
1800,364,72410,0,21,6.56,4.0,64.0,5000.0,0.0,0,0,True,False,False
1801,375,110000,1,16,6.59,6.0,128.0,5000.0,5.0,10,0,False,True,False
1802,368,139990,1,21,6.43,4.0,128.0,5000.0,4.6,1,0,False,False,False
1803,383,177800,1,21,6.44,8.0,128.0,4500.0,0.0,0,0,False,False,False
1804,379,109890,1,14,6.43,8.0,128.0,4310.0,5.0,10,0,False,False,False
1805,400,144120,0,12,6.67,8.0,256.0,5000.0,0.0,0,0,False,True,False
1806,365,85726,1,21,6.72,6.0,128.0,5000.0,0.0,0,0,True,False,False
1807,372,95000,1,5,6.56,4.0,128.0,5000.0,5.0,10,0,True,False,False
1808,391,198850,1,15,6.7,12.0,256.0,4870.0,0.0,0,0,False,True,False
1809,386,144900,1,21,6.43,8.0,128.0,5000.0,0.0,0,0,False,False,False
1810,371,92736,1,7,6.43,8.0,128.0,5000.0,0.0,0,0,False,False,False
1811,396,289990,1,21,6.7,12.0,512.0,5000.0,0.0,0,0,False,False,False
1812,377,999980,1,21,7.82,16.0,512.0,4805.0,0.0,0,0,False,True,False
1813,362,109890,1,16,6.51,4.0,128.0,5000.0,0.0,0,0,False,False,False
1814,362,107520,1,21,6.51,4.0,128.0,5000.0,0.0,0,0,False,False,False
1815,376,503990,1,21,6.8,8.0,256.0,4300.0,4.8,22,0,False,False,False
1816,365,83900,1,7,6.72,6.0,128.0,5000.0,4.9,10,0,True,False,False
1817,359,75440,0,3,6.67,4.0,128.0,5100.0,0.0,0,0,True,False,False
1818,381,150000,1,21,6.43,8.0,128.0,4310.0,5.0,10,0,False,False,False
1819,400,175000,1,15,6.67,8.0,512.0,5000.0,4.8,11,0,False,False,False
1820,362,92730,1,16,6.51,4.0,64.0,5000.0,5.0,10,0,False,False,False
1821,400,175000,1,12,6.67,8.0,512.0,5000.0,4.8,34,0,False,False,False
1822,404,179000,1,21,6.43,8.0,256.0,5000.0,4.8,25,0,False,False,False
1823,382,169989,1,21,6.4,8.0,128.0,4310.0,0.0,0,0,False,False,False
1824,389,179989,1,21,6.7,8.0,256.0,4600.0,0.0,0,0,False,False,False
1825,389,179990,1,16,6.7,12.0,256.0,4600.0,5.0,10,0,False,False,False
1826,362,96320,1,21,6.51,4.0,64.0,5000.0,5.0,10,0,False,False,True
1827,381,159890,1,20,6.43,8.0,128.0,4310.0,4.7,10,0,False,False,False
1828,402,139890,1,2,6.43,8.0,128.0,4015.0,0.0,0,0,False,False,False
1829,380,149990,1,21,6.4,8.0,128.0,4310.0,5.0,10,0,False,False,False
1830,361,99890,0,21,6.5,4.0,64.0,5000.0,4.9,1,0,True,False,False
1831,389,179990,1,16,6.7,8.0,256.0,4600.0,5.0,10,0,False,False,False
1832,382,174161,1,5,6.4,8.0,128.0,4310.0,4.7,10,0,False,False,False
1833,353,79890,0,5,6.52,3.0,32.0,5000.0,5.0,10,0,True,False,False
1834,385,180000,1,16,6.43,8.0,256.0,4500.0,5.0,10,0,False,False,False
1835,377,999990,1,8,7.82,16.0,512.0,4805.0,5.0,10,0,False,True,False
1836,367,119990,1,20,6.67,8.0,256.0,5000.0,5.0,10,0,True,False,False
1837,397,219990,1,7,6.67,8.0,512.0,5000.0,4.8,2,0,False,True,False
1838,369,99999,1,5,6.56,4.0,128.0,5000.0,0.0,0,0,True,False,False
1839,374,165000,1,21,6.43,8.0,128.0,4310.0,4.8,11,0,False,False,False
1840,413,79990,1,21,6.78,12.0,256.0,5000.0,0.0,0,0,True,False,False
1841,408,53789,0,16,6.75,8.0,256.0,6000.0,4.9,1,0,True,False,False
1842,412,53790,0,7,6.56,8.0,256.0,5180.0,0.0,0,0,True,False,False
1843,413,61990,1,21,6.78,8.0,128.0,5000.0,5.0,10,0,True,False,False
1844,409,139990,1,12,6.5,8.0,256.0,8800.0,5.0,10,0,True,False,False
1845,412,53990,0,16,6.56,8.0,256.0,5180.0,4.7,26,0,True,False,False
1846,413,69990,1,5,6.78,8.0,128.0,5000.0,4.8,3,0,True,False,False
1847,409,139989,1,21,6.5,8.0,256.0,8800.0,4.3,10,0,True,False,False
1848,413,79990,1,20,6.78,12.0,256.0,5000.0,0.0,0,0,True,False,False
1849,409,149989,1,7,6.5,8.0,256.0,8800.0,0.0,0,0,True,False,False
1850,408,59990,0,21,6.75,8.0,256.0,6000.0,4.8,10,0,True,False,False
1851,412,59990,0,21,6.56,8.0,256.0,5180.0,4.9,1,0,True,False,False
1852,408,74444,0,20,6.75,8.0,256.0,6000.0,5.0,10,0,True,False,False
1853,407,69391,0,21,6.5,8.0,128.0,5180.0,5.0,10,0,True,False,False
1854,413,89604,1,20,6.78,8.0,128.0,5000.0,0.0,0,0,True,False,False
1855,406,62511,0,15,6.6,6.0,128.0,5180.0,5.0,10,0,True,False,False
1856,407,133718,0,2,6.5,8.0,128.0,5180.0,0.0,0,0,True,False,False
1857,411,144618,1,21,6.58,6.0,128.0,13000.0,0.0,0,0,True,False,False
1858,408,76799,0,16,6.75,8.0,128.0,6000.0,5.0,10,0,True,False,False
1859,410,67045,0,7,5.7,4.0,32.0,5580.0,0.0,0,0,True,False,False
1860,446,168190,1,21,6.78,12.0,256.0,9800.0,4.9,10,0,True,False,False
1861,449,149952,1,15,6.8,12.0,256.0,8000.0,4.7,10,0,True,False,False
1862,457,99990,1,21,6.6,4.0,256.0,6500.0,0.0,0,0,True,False,False
1863,441,141201,1,21,6.5,8.0,128.0,5280.0,5.0,10,0,True,False,False
1864,448,168825,1,21,6.58,8.0,256.0,10000.0,0.0,0,0,True,False,False
1865,440,52656,0,21,5.5,4.0,64.0,4000.0,0.0,0,0,True,False,False
1866,454,130990,1,15,6.6,8.0,256.0,11000.0,5.0,10,0,True,False,False
1867,452,279190,1,21,6.78,12.0,512.0,11000.0,5.0,10,0,True,False,False
1868,444,175994,1,21,6.78,8.0,256.0,21000.0,5.0,10,0,True,False,False
1869,455,127999,1,21,6.52,8.0,128.0,10600.0,0.0,0,0,True,False,False
1870,442,191000,1,21,6.67,8.0,128.0,8000.0,5.0,10,0,True,False,False
1871,440,87989,0,16,5.5,4.0,64.0,4000.0,5.0,10,0,True,False,False
1872,449,163859,1,16,6.8,12.0,256.0,8000.0,5.0,10,0,True,False,False
1873,443,137379,1,21,6.78,8.0,128.0,8300.0,5.0,10,0,True,False,False
1874,450,118999,1,12,6.52,8.0,256.0,10600.0,5.0,10,0,True,False,False
1875,456,169990,1,7,6.6,6.0,256.0,11000.0,5.0,10,0,True,False,False
1876,456,169990,1,21,6.6,6.0,256.0,11000.0,5.0,10,0,True,False,False
1877,445,87990,0,12,5.93,4.0,32.0,6300.0,5.0,10,0,True,False,False
1878,447,139846,1,21,6.58,8.0,256.0,10000.0,5.0,10,0,True,False,False
1879,451,159987,1,21,6.52,4.0,128.0,10600.0,5.0,10,0,True,False,False
1880,453,218780,1,21,6.6,8.0,256.0,22000.0,5.0,10,0,True,False,False
1881,450,126947,1,21,6.52,8.0,256.0,10600.0,5.0,10,0,True,False,False
1882,454,145990,1,7,6.6,8.0,256.0,11000.0,5.0,10,0,True,False,False
1883,439,45600,0,7,6.52,4.0,32.0,5000.0,0.0,0,0,True,False,False
1884,438,45000,0,7,6.39,4.0,64.0,4000.0,0.0,0,0,True,False,False
1885,438,45600,0,21,6.39,4.0,64.0,4000.0,0.0,0,0,True,False,False
1886,439,42999,0,21,6.52,4.0,32.0,5000.0,0.0,0,0,True,False,False
1887,454,145990,1,9,6.6,8.0,256.0,11000.0,0.0,0,0,True,False,False
1888,445,87990,0,21,5.93,4.0,32.0,6300.0,0.0,0,0,True,False,False
1889,486,164871,1,21,6.67,12.0,512.0,5000.0,0.0,0,0,False,False,False
1890,462,61799,1,21,6.74,8.0,256.0,5000.0,0.0,0,0,True,False,False
1891,483,130781,1,21,6.67,12.0,256.0,5000.0,0.0,0,0,False,False,False
1892,486,169078,1,15,6.67,12.0,512.0,5000.0,0.0,0,0,False,False,False
1893,468,193998,1,21,6.67,12.0,512.0,5000.0,0.0,0,0,False,False,False
1894,469,249493,1,21,6.67,12.0,512.0,5000.0,0.0,0,0,False,False,False
1895,462,60979,1,16,6.74,8.0,256.0,5000.0,0.0,0,0,True,False,False
1896,486,173500,1,6,6.67,12.0,512.0,5000.0,0.0,0,0,False,False,False
1897,477,115990,1,21,6.67,12.0,512.0,5000.0,0.0,0,0,False,False,False
1898,486,153800,1,21,6.67,8.0,256.0,5000.0,0.0,0,0,False,False,False
1899,477,96414,1,21,6.67,8.0,256.0,5000.0,0.0,0,0,False,False,False
